industry,y,x,n_obs,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_adf_cv_1%,eg_adf_cv_5%,eg_adf_cv_10%,coint_tstat,coint_pvalue,coint_cv_1%,coint_cv_5%,coint_cv_10%,resid_std
半导体,301308.SZ,688385.SH,342,7.110089152661523,-0.6613361018566941,-3.024438007157562,0.032674369643007885,-3.449673193310592,-2.8700533746644323,-2.5713055939491403,-3.0295175403745183,0.10335480269373593,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.15721850662116532
半导体,688120.SH,688521.SH,384,2.8622848627374795,0.3962424896866453,-3.02525973730253,0.03260185117094116,-3.4475850438570115,-2.869135963767125,-2.5708164748773332,-3.028519428131752,0.10358108020038581,-3.9252635975431014,-3.352129777079399,-3.055542171873828,0.12010075526299993
半导体,300661.SZ,688256.SH,840,6.262936737522578,-0.380420872350656,-3.024751636720369,0.03264667540827458,-3.438168140637663,-2.864991017121922,-2.5686076019468094,-3.026685312088655,0.10399785851860238,-3.9095411450148525,-3.3434222911804024,-3.049508929624205,0.19816270921968623
半导体,002156.SZ,300458.SZ,970,3.3075542081594396,-0.09723612431383888,-3.0226903456345497,0.03282905737770312,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.0243109131480743,0.10453928530383799,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.17602053914404936
半导体,002409.SZ,688082.SH,516,0.5223502828600228,0.7719547880381874,-3.0194224932631886,0.03311996516182102,-3.4432119442564324,-2.8672126791646955,-2.569791324979607,-3.0227065818112857,0.10490631632833153,-3.9178322348949006,-3.348019997172212,-3.0526955952493164,0.1088006608828378
半导体,002156.SZ,600171.SH,970,3.359512854525288,-0.11297792709723065,-3.018361467174017,0.03321488736213806,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.0199443738407017,0.1055405125410217,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.17630334404471426
半导体,688082.SH,688469.SH,160,4.541407441815048,0.08846220544768268,-3.0101985480151874,0.033952898522716234,-3.472161410886292,-2.8798954259680936,-2.5765565828092245,-3.0180840495944277,0.1059692607041211,-3.9666460480202526,-3.3748281883628017,-3.071231804517226,0.060386276646796126
半导体,600460.SH,605358.SH,800,1.0118287938328512,0.6470918391570908,-3.0196849346137298,0.033096521953598135,-3.4385711275998583,-2.8651686574447375,-2.568702230639255,-3.0171160623684883,0.10619286949453355,-3.910199525909264,-3.3437878716198752,-3.049762395813916,0.26552123511834513
半导体,688008.SH,688234.SH,478,3.936339478005518,0.03400143577933323,-3.013398841878381,0.03366192223488436,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,-3.0161413565060995,0.10641838834232231,-3.9195473107164363,-3.348969421348487,-3.053353359132242,0.1206448445121267
半导体,002371.SZ,688234.SH,478,4.976192437329235,0.07091538081637383,-3.0119782758306095,0.03379082102689935,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,-3.0153179914618446,0.10660917139378345,-3.9195473107164363,-3.348969421348487,-3.053353359132242,0.10650602089202604
半导体,600171.SH,603290.SH,953,1.5286994025696994,0.27209266705415014,-3.0132685805761277,0.03367372447881337,-3.437237626048241,-2.8645807475403657,-2.56838906578808,-3.0143901933862023,0.10682446036927257,-3.9079810897447214,-3.342555700647906,-3.0489080432172866,0.19834019646006054
半导体,688153.SH,688256.SH,421,2.2908751067970172,0.3649196159342587,-3.0081963762676067,0.0341360193246419,-3.4460159927788574,-2.868446209372638,-2.570448781179138,-3.0120459396448176,0.10736988149858628,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.11685020627661911
半导体,688008.SH,688047.SH,372,3.093308647121117,0.20742788985567917,-3.0060507076514957,0.0343331909879926,-3.448196541708585,-2.869404683789669,-2.5709597356805545,-3.010173176449433,0.10780710269967542,-3.92620352903568,-3.3526488432225863,-3.055901567483526,0.09467037099879344
半导体,002409.SZ,688220.SH,476,1.0527868479013094,0.7048802383622151,-3.0060488576884508,0.03433336140095743,-3.444250937448703,-2.867669873870454,-2.5700349866579657,-3.0091777132953483,0.10804004908629139,-3.919645227700831,-3.3490236088642655,-3.053390897506925,0.12135926134154748
半导体,688008.SH,688385.SH,585,4.488303701229128,-0.0963891682319371,-3.0054505289017066,0.03438851515536762,-3.441616425652826,-2.866510292004876,-2.5694170294713863,-3.008154870566688,0.10827979505809743,-3.9152915569290676,-3.346612505512291,-3.0517203039969973,0.1308117311070294
半导体,300373.SZ,603501.SH,970,3.505818685845089,0.052790991934855036,-3.00447475319677,0.03447862250159832,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.0047157953834853,0.10908880767687607,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.3093982232459432
半导体,300782.SZ,688538.SH,632,2.3803270652634163,2.4587686651061462,-3.0000290811134485,0.03489168455449752,-3.4407724517110783,-2.866138605582151,-2.569218982111363,-3.004092365137982,0.10923594700493555,-3.9138806230143084,-3.3458303375518947,-3.0511782260191227,0.15003518986592165
半导体,300373.SZ,688126.SH,900,4.294339017331398,-0.150662490438227,-3.00158543754883,0.03474660539164247,-3.4376529968296987,-2.8647639026442993,-2.5684866236774617,-3.0007215888473904,0.11003407388987962,-3.908663797174218,-3.342934993930965,-3.049171051817555,0.262724495416633
半导体,300373.SZ,603986.SH,970,3.3494000616602513,0.08536078008747694,-2.9981596908201915,0.03506661977738452,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9983558899667564,0.1105968151652078,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.30943318584624246
半导体,600171.SH,688469.SH,160,0.48271630589765013,1.3618939381491137,-2.9869130075426478,0.03613476725433181,-3.4724305215713156,-2.8800127935315465,-2.576619230892485,-2.9965261279816975,0.11103354073581378,-3.9666460480202526,-3.3748281883628017,-3.071231804517226,0.030790012721285592
半导体,300458.SZ,688008.SH,970,5.327128137247,-0.5846874496040027,-2.992520955287755,0.03559877667178383,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.993999868060197,0.11163861668572567,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.26123566254341
半导体,002409.SZ,688521.SH,819,2.8948593042833854,0.2897131598451934,-2.9929626618875895,0.03555684604741859,-3.4383892038884722,-2.8650884667384955,-2.568659512747501,-2.9939386342464576,0.11165331349803259,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.15850241393569733
半导体,002156.SZ,688008.SH,970,0.8234813987928149,0.5249869013620723,-2.9884785789974178,0.035984454849035154,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9902965986357564,0.11253003695043734,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.14551581576001305
半导体,600584.SH,688385.SH,585,4.341332024357571,-0.251922435605622,-2.98786907683698,0.03604291112793727,-3.4415970480373046,-2.866501759246704,-2.5694124827594296,-2.9900690745017107,0.11258497678800417,-3.9152915569290676,-3.346612505512291,-3.0517203039969973,0.12578282848070751
半导体,300458.SZ,688153.SH,421,1.197348228381923,0.4311021059863238,-2.982665764448772,0.03654521672773111,-3.4462444670071046,-2.8685466682709975,-2.5705023309762187,-2.9894271200476723,0.11274009588490252,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.11190981356946247
半导体,300373.SZ,688981.SH,842,7.104293415519088,-0.825989667115128,-2.987084823553102,0.036118245189910435,-3.4381588046529123,-2.8649869014550267,-2.5686054095804987,-2.9891487556782477,0.1128074080108526,-3.9095098759050506,-3.3434049262315826,-3.0494968897086165,0.19139180978966205
半导体,002371.SZ,603501.SH,970,5.146097134120463,-0.0007353009724573312,-2.9814336284864527,0.03666502117193371,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9819621969269567,0.11455556674844108,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.3147716714634385
半导体,688126.SH,688249.SH,163,0.5793065609434211,0.8276359460323341,-2.968070612982274,0.03798571413088436,-3.471374345647024,-2.8795521079291966,-2.5763733302850174,-2.981366966603865,0.11470125450371954,-3.9653218320377994,-3.3741066499009293,-3.0707338896509677,0.04314334719672327
半导体,002409.SZ,688981.SH,842,2.4068970390309854,0.4306383111339601,-2.9798415252143933,0.03682031578396666,-3.438168140637663,-2.864991017121922,-2.5686076019468094,-2.981277627130011,0.1147231329559083,-3.9095098759050506,-3.3434049262315826,-3.0494968897086165,0.15883246619578628
半导体,300661.SZ,688153.SH,421,7.136585413177386,-0.6827909624530957,-2.9779324990800182,0.037007252591328324,-3.4460536145702383,-2.868462751982839,-2.570457599182051,-2.9811643423214167,0.11475087985676297,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.16453674858427733
半导体,002185.SZ,603501.SH,970,0.07522630803907848,0.47544899611627045,-2.9765901824947893,0.03713917324183768,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-2.9775285729111642,0.11564403313772403,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1359202376185764
半导体,603501.SH,688153.SH,421,3.480445389552372,0.27495441793673336,-2.975077355734321,0.03728832516827328,-3.4460159927788574,-2.868446209372638,-2.570448781179138,-2.9768096532725665,0.11582124850133041,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.11578175534443302
半导体,688008.SH,688072.SH,415,4.223270298871039,-0.03459734915247292,-2.9679529767302655,0.03799751545863357,-3.4462444670071046,-2.8685466682709975,-2.5705023309762187,-2.9715597579204096,0.11712145267942659,-3.9230894760671196,-3.3509285040491026,-3.0547103141263507,0.10174202719532141
半导体,002371.SZ,688126.SH,900,5.742108222828099,-0.17200949840125723,-2.9693004073072977,0.0378625247217029,-3.4376448499903653,-2.8647603105890442,-2.568484710325773,-2.9702636233208284,0.11744410923832627,-3.908663797174218,-3.342934993930965,-3.049171051817555,0.2672268928226721
半导体,688082.SH,688385.SH,516,5.538344582395075,-0.23344833978100155,-2.9730364312503537,0.037490340804730286,-3.443339692005083,-2.8672689011327894,-2.569821287318971,-2.9701270657920253,0.11747814168173293,-3.9178322348949006,-3.348019997172212,-3.0526955952493164,0.1395050664596325
半导体,688008.SH,688120.SH,384,4.198918667506634,-0.03261763128717643,-2.9602642298598383,0.03877555788839445,-3.44753973676872,-2.8691160516676844,-2.57080585953957,-2.9638240106854634,0.11905689606955766,-3.9252635975431014,-3.352129777079399,-3.055542171873828,0.10394389408276909
半导体,300782.SZ,603501.SH,970,0.7250892777285678,0.8665761304385509,-2.961523778064071,0.03864719364724882,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9630322308259562,0.11925631531285047,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.18176291618675997
半导体,002371.SZ,600584.SH,970,5.079312195829086,0.018561877571969254,-2.961699086866396,0.03862935570096566,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.962218257403553,0.1194615802794527,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.314750340408875
半导体,300623.SZ,688099.SH,970,-0.023743232297738004,0.7110669269319283,-2.954780831157255,0.03933856025641009,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9559494561382227,0.12105113449907268,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1896801729961305
半导体,600584.SH,688052.SH,413,4.897105214101558,-0.3000136117597263,-2.952693412302908,0.039554675926655014,-3.4463221132914486,-2.8685808072418824,-2.570520529031954,-2.9558502579427035,0.12107641186534607,-3.9232197966349327,-3.351000535630125,-3.054760198887737,0.11506078643738686
半导体,301308.SZ,688525.SH,243,3.257420646519279,0.304292459967056,-2.9483853052698903,0.0400038490446323,-3.457664132155201,-2.8735585105960224,-2.5731749894132916,-2.9545074266751445,0.12141896875660718,-3.9422682699269176,-3.3614948521275867,-3.0620220647496756,0.08897320323287292
半导体,002371.SZ,688120.SH,384,2.898289894647519,0.5304216347518507,-2.9522562723090635,0.03960005979319245,-3.4476763783532585,-2.869176103659426,-2.570837873961219,-2.954268520791356,0.1214799881221002,-3.9252635975431014,-3.352129777079399,-3.055542171873828,0.07780965698369499
半导体,300458.SZ,600460.SH,959,1.1558330937505246,0.5000943321128315,-2.94861038251481,0.039980276765274186,-3.43722314744835,-2.8645743628401763,-2.5683856650361054,-2.950398683137411,0.12247152211247819,-3.907908577106969,-3.3425154093209146,-3.0488801035996183,0.17377604131577262
半导体,688008.SH,688220.SH,476,1.4717275880229308,0.613864227879549,-2.9457556358679113,0.04028011618284099,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,-2.948838985443559,0.12287281941860123,-3.919645227700831,-3.3490236088642655,-3.053390897506925,0.09917678884529965
半导体,002185.SZ,688213.SH,396,1.2290738829124455,0.2505066432431644,-2.943310408502261,0.04053843606609635,-3.447014064067954,-2.8688850015516016,-2.5706826870693797,-2.9474804232368013,0.12322314897864811,-3.924381211344336,-3.3516423377663833,-3.0552046482935427,0.05252823704893305
半导体,688008.SH,688099.SH,970,4.938638597931622,-0.16828190750033978,-2.945724653468858,0.04028338060987764,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9473693334218565,0.12325182772528853,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.19125033750138193
半导体,688008.SH,688396.SH,936,4.928671417735461,-0.1838648062014684,-2.944701693965625,0.04039128794077567,-3.437363201927513,-2.864636122077874,-2.5684185607252137,-2.946421830292477,0.12349663165163466,-3.9081916125711347,-3.3426726709371155,-3.048989154107924,0.1857216100675786
半导体,300661.SZ,688469.SH,160,3.7147378327845457,0.26646129277468766,-2.937295205082402,0.04117979489553939,-3.4724305215713156,-2.8800127935315465,-2.576619230892485,-2.9457267232225255,0.12367645038260056,-3.9666460480202526,-3.3748281883628017,-3.071231804517226,0.05744913601661861
半导体,002156.SZ,688521.SH,819,0.8180356817368173,0.5226228612911766,-2.940925964228005,0.040791666753695506,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-2.943927032035961,0.12414290448135962,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.108111049874719
半导体,603290.SH,688256.SH,840,7.580378146415377,-0.49392270349746825,-2.940984132046878,0.040785473574318054,-3.438168140637663,-2.864991017121922,-2.5686076019468094,-2.9432087101093996,0.12432944119868072,-3.9095411450148525,-3.3434222911804024,-3.049508929624205,0.2045871575832661
半导体,688072.SH,688234.SH,415,3.813987373088004,0.23402927063306045,-2.943794684419969,0.040487166275325455,-3.4462444670071046,-2.8685466682709975,-2.5705023309762187,-2.9417213495233625,0.12471633473696425,-3.9230894760671196,-3.3509285040491026,-3.0547103141263507,0.3365585650864836
半导体,688072.SH,688099.SH,415,8.641272905645662,-0.8751428165796371,-2.9400734436791853,0.04088252555498331,-3.4462444670071046,-2.8685466682709975,-2.5705023309762187,-2.9416052809588416,0.12474656346999075,-3.9230894760671196,-3.3509285040491026,-3.0547103141263507,0.30703524376395547
半导体,300661.SZ,301308.SZ,342,6.833257245178835,-0.5597879305484215,-2.936758793402575,0.04123739789362254,-3.449673193310592,-2.8700533746644323,-2.5713055939491403,-2.940255599741935,0.1250984647324902,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.16933499348523212
半导体,688220.SH,688728.SH,476,3.221855660633995,0.3546686546974769,-2.9387959330881763,0.04101899481432944,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,-2.9392838345654835,0.1253522796767037,-3.919645227700831,-3.3490236088642655,-3.053390897506925,0.09820002944520119
半导体,603160.SH,688385.SH,585,7.542532522703059,-0.8370773282618647,-2.935190968368849,0.04140614578908382,-3.4415970480373046,-2.866501759246704,-2.5694124827594296,-2.937634408256556,0.12578395072179605,-3.9152915569290676,-3.346612505512291,-3.0517203039969973,0.2144290949581713
半导体,002371.SZ,603986.SH,970,4.842754739358629,0.061734533793998736,-2.935166113195125,0.04140882563098106,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.9356535699259334,0.12630378385202384,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.31453316122274727
半导体,688172.SH,688249.SH,163,0.2200365459789666,0.9687509056689831,-2.91198235105912,0.04397225084743431,-3.472161410886292,-2.8798954259680936,-2.5765565828092245,-2.9235133558687783,0.12952389204768022,-3.9653218320377994,-3.3741066499009293,-3.0707338896509677,0.04780236148343845
半导体,688008.SH,688153.SH,421,3.969987746962108,0.021769710509015994,-2.9147936129442256,0.043654548867065504,-3.4460159927788574,-2.868446209372638,-2.570448781179138,-2.9182778002407237,0.13093076173314122,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.10169111111565095
半导体,300661.SZ,600460.SH,959,2.558906573182404,0.5399615087330247,-2.9140730035117217,0.04373580284892817,-3.4371943720994165,-2.8645616735407002,-2.568378906211183,-2.915475977695727,0.13168816540441725,-3.907908577106969,-3.3425154093209146,-3.0488801035996183,0.17520773838695303
半导体,002156.SZ,301308.SZ,342,1.159970292450648,0.4180891810130687,-2.90977245852872,0.044223338277644124,-3.4500219858626227,-2.870206553997666,-2.571387268879483,-2.914084407766098,0.13206551326438087,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.09219278891433696
半导体,002371.SZ,688099.SH,970,1.5578565783422995,0.8164908732866412,-2.9259852416813303,0.04240863962617591,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-2.913918939363208,0.13211043458201416,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.23802186251513668
半导体,300623.SZ,688396.SH,936,-1.4177704896981012,1.1270975700289398,-2.911889812969375,0.04398274119116292,-3.4374010121538072,-2.864652794604883,-2.5684274413226964,-2.9128397617197725,0.13240367931627822,-3.9081916125711347,-3.3426726709371155,-3.048989154107924,0.14102285389100927
半导体,688082.SH,688608.SH,516,3.8001097580062853,0.17164572284213983,-2.9075561414041484,0.0444763503844853,-3.4431115411022146,-2.8671684899522023,-2.5697677754736543,-2.9102361140048654,0.13311309570746782,-3.9178322348949006,-3.348019997172212,-3.0526955952493164,0.14100795481185502
半导体,300346.SZ,688120.SH,376,2.2750032617943408,0.22412911291190807,-2.9003139268337885,0.045311504229649115,-3.4480516066132636,-2.869340997473759,-2.5709257824604,-2.909382546984381,0.13334626092566776,-3.925883480888889,-3.352472119111111,-3.0557792088888887,0.07578755764641391
半导体,300373.SZ,300458.SZ,970,2.0932518362488564,0.5817825236141511,-2.8948629994005812,0.04594863011304224,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.895280395549753,0.13724102000120086,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2617184313106576
半导体,002409.SZ,688608.SH,739,3.0135597701283263,0.2275608017816153,-2.88804928658653,0.046755456669331806,-3.4392661055744767,-2.86547495466493,-2.56886540295664,-2.8893381424732656,0.13890625341381008,-3.911341530541051,-3.3444217957418054,-3.0502018775567157,0.15528268328277645
半导体,300346.SZ,688126.SH,892,2.8703709787549316,0.1163932470804534,-2.89273727352045,0.04619909558032255,-3.4377943310889303,-2.8648262173548456,-2.5685198165973295,-2.8874468964698563,0.1394392538269305,-3.908773926495281,-3.3429961702446587,-3.0492134710995726,0.18779606673083857
半导体,002185.SZ,688220.SH,476,-0.5216200175124297,0.646434150596334,-2.881779368360608,0.047508206233323656,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,-2.8853783066428598,0.14002389778991547,-3.919645227700831,-3.3490236088642655,-3.053390897506925,0.05973203939658989
半导体,002409.SZ,688538.SH,632,3.149327936398179,0.9381769669448472,-2.883023983244168,0.04735799011633762,-3.4407890899441127,-2.8661459340578905,-2.5692228868342766,-2.884339260245624,0.14031821888194584,-3.9138806230143084,-3.3458303375518947,-3.0511782260191227,0.1519061670787493
半导体,300623.SZ,603501.SH,970,0.49613050968777905,0.5323033854038979,-2.8896030037475513,0.046570453939873954,-3.437151658028634,-2.8645428373470563,-2.5683688733406793,-2.883644047688144,0.14051539046813005,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.19175263074638957
半导体,688153.SH,688234.SH,421,5.96690902347413,-0.4638952816070314,-2.878497071880129,0.04790624377811849,-3.4460159927788574,-2.868446209372638,-2.570448781179138,-2.8818248756553326,0.1410322623986186,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.18634015768479625
半导体,300346.SZ,688256.SH,832,3.66948570504469,-0.08861194507421472,-2.8790964799866794,0.047833350046784906,-3.4382531800005944,-2.8650285052126057,-2.5686275714907825,-2.8809642849249486,0.14127724686478843,-3.909667732090286,-3.3434925879538517,-3.049557669271795,0.17858759418070178
半导体,688120.SH,688385.SH,384,5.456132530923181,-0.23796821787490874,-2.874153309901515,0.0484372298712669,-3.44753973676872,-2.8691160516676844,-2.57080585953957,-2.877248353449339,0.14233852465092656,-3.9252635975431014,-3.352129777079399,-3.055542171873828,0.14088022857951407
半导体,300661.SZ,688012.SH,970,5.915798456878479,-0.30282408125211946,-2.8730889387065948,0.048568077292199856,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-2.874060527688747,0.1432534601033167,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.29214510743594935
半导体,300458.SZ,688234.SH,478,2.979986318463234,-0.01318883995603537,-2.868864119834183,0.049090327628291144,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,-2.8718061228002534,0.1439029984573682,-3.9195473107164363,-3.348969421348487,-3.053353359132242,0.14468114663855633
半导体,002409.SZ,688153.SH,421,2.8200494669758918,0.30955374867228613,-2.8692202041230144,0.04904613257944105,-3.4460914174990296,-2.868479374038333,-2.570466459559076,-2.870731351408695,0.14421339180809084,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.1306021190321899
半导体,688012.SH,688126.SH,900,3.4434886213943514,0.4706329582513771,-2.870686603017442,0.048864477144800016,-3.4376693452209492,-2.864771110849186,-2.5684904632194674,-2.869918789886108,0.1444483723740672,-3.908663797174218,-3.342934993930965,-3.049171051817555,0.18670633454612529
半导体,600584.SH,688521.SH,819,1.0196880469374934,0.5738882666951652,-2.8667826389861575,0.049349325167451,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-2.8687901160652522,0.14477521557900763,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.1108509000917786
半导体,300604.SZ,688385.SH,575,2.0615087838564943,0.4349674313268319,-2.8648507677016077,0.04959071232068405,-3.4417938762914972,-2.866588428280353,-2.5694586650317475,-2.867305291980247,0.14520598661631923,-3.9156217237067343,-3.3467954821595503,-3.0518471057072443,0.14582432205646498
半导体,002371.SZ,688153.SH,421,4.706887943293076,0.1421169880971611,-2.8599675192702336,0.05020520775743649,-3.446129402876608,-2.8684960761128346,-2.570475362616382,-2.8646496172568394,0.1459786889914716,-3.922706014739229,-3.350716536281179,-3.054563514739229,0.10459141921107912
半导体,300373.SZ,301308.SZ,342,5.831626602474142,-0.46146304874470534,-2.8587041467788583,0.050365202438634744,-3.449673193310592,-2.8700533746644323,-2.5713055939491403,-2.8620442603207175,0.1467395561938621,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.16283242133590115
半导体,603893.SH,688396.SH,936,0.2708581292132006,1.029697987040387,-2.8600866275095513,0.05019014535176447,-3.437363201927513,-2.864636122077874,-2.5684185607252137,-2.8615621543959584,0.14688065500969433,-3.9081916125711347,-3.3426726709371155,-3.048989154107924,0.17840858936650142
半导体,688082.SH,688361.SH,153,1.1306671944861832,0.820894103441759,-2.8526030638768725,0.051143756715159146,-3.4750180242954167,-2.8811408028842043,-2.577221358046935,-2.8607593411262813,0.14711582716206667,-3.969943107686981,-3.376623343144044,-3.072470360110803,0.04297719067679332
半导体,301308.SZ,688234.SH,342,6.583399646534328,-0.5012325887446467,-2.8507220038977548,0.05138577990369637,-3.449673193310592,-2.8700533746644323,-2.5713055939491403,-2.8542271227744167,0.1490391666531654,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.18247820353105507
半导体,688099.SH,688172.SH,253,1.1207264754587196,1.0506011924779795,-2.846557352314127,0.05192496074636935,-3.4568881317725864,-2.8732185133016057,-2.5729936189738876,-2.8534100470020203,0.14928097771823734,-3.9404278716301335,-3.360483870622323,-3.0613229906777524,0.09301517860369918
半导体,301308.SZ,688052.SH,342,6.558353721279765,-0.41146899520524816,-2.8469844599457748,0.05186945229284676,-3.449673193310592,-2.8700533746644323,-2.5713055939491403,-2.8501387393761424,0.15025185810230912,-3.928845336211419,-3.3541068586441463,-3.0569109282685907,0.18803521077526789
半导体,688012.SH,688082.SH,516,0.3182961734719512,0.9878313721130595,-2.8463677146417496,0.05194962234729942,-3.4431115411022146,-2.8671684899522023,-2.5697677754736543,-2.8495441999929936,0.15042878170817836,-3.9178322348949006,-3.348019997172212,-3.0526955952493164,0.10667927944204329
半导体,688072.SH,688396.SH,415,1.8425392289730063,0.7489496729340583,-2.8512206388934453,0.05132153259262308,-3.4462444670071046,-2.8685466682709975,-2.5705023309762187,-2.8491165520888915,0.1505561314404243,-3.9230894760671196,-3.3509285040491026,-3.0547103141263507,0.3364923108006701
半导体,600171.SH,688538.SH,632,1.50484711013143,1.4506024024077693,-2.8560605319015617,0.05070134808514843,-3.4410802944179686,-2.8662741915097736,-2.569291225276603,-2.8486277825714876,0.15070177472661522,-3.9138806230143084,-3.3458303375518947,-3.0511782260191227,0.15401321964364584
半导体,300346.SZ,688082.SH,508,1.7486651094046506,0.3340235869280832,-2.8442162187998474,0.052230088357175415,-3.4434437319767452,-2.8673146875484368,-2.569845688481135,-2.8480766442816905,0.15086612046651232,-3.9181718110554797,-3.3482080228672353,-3.0528258676361317,0.08614756464191496
半导体,002409.SZ,688256.SH,840,3.6674326521887286,0.09315113635254152,-2.8461378685751844,0.051979525752280334,-3.4381868797392277,-2.864999278011895,-2.568612002429454,-2.8479185122284134,0.15091329744651522,-3.9095411450148525,-3.3434222911804024,-3.049508929624205,0.1681655653942258
半导体,600584.SH,603160.SH,970,2.8717359226052057,0.11651456913083758,-2.8467178605344823,0.05190409480953114,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-2.847382312446763,0.1510733433887788,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1867451064025923
半导体,600584.SH,688082.SH,516,0.6409791435549769,0.581064795927101,-2.8418971217001014,0.05253379046832783,-3.443186695642769,-2.86720156693697,-2.569785402984619,-2.8447737365624217,0.15185364362530823,-3.9178322348949006,-3.348019997172212,-3.0526955952493164,0.10145612284307
半导体,600460.SH,688249.SH,163,-0.7236498681267802,1.3879830451140862,-2.832135081599191,0.05382808863176024,-3.471374345647024,-2.8795521079291966,-2.5763733302850174,-2.844484115290746,0.15194045041111226,-3.9653218320377994,-3.3741066499009293,-3.0707338896509677,0.054280212682056905
半导体,300458.SZ,603290.SH,953,1.0176499186318821,0.3599316662042831,-2.8421562630486146,0.052499782486522734,-3.437237626048241,-2.8645807475403657,-2.56838906578808,-2.8431119365351134,0.15235219629622077,-3.9079810897447214,-3.342555700647906,-3.0489080432172866,0.23987449734185706
半导体,688120.SH,688981.SH,384,2.0776453339502403,0.6239922657411947,-2.83546665150451,0.053383475070543245,-3.44753973676872,-2.8691160516676844,-2.57080585953957,-2.838522960735084,0.15373483122884518,-3.9252635975431014,-3.352129777079399,-3.055542171873828,0.1232581741958209
半导体,002156.SZ,603893.SH,950,3.4429552360078826,-0.09432665905148496,-2.8360249724498354,0.053309259102577874,-3.43725945868569,-2.8645903751292536,-2.5683941938438886,-2.8375295099362248,0.1540352956200975,-3.90801769100856,-3.342576037590453,-3.0489221456005486,0.1769270658075277
半导体,300782.SZ,688172.SH,253,6.200155202896982,-0.46383119713381893,-2.829616676131546,0.05416618563012282,-3.4566744514553016,-2.8731248767783426,-2.5729436702592023,-2.8363480802285395,0.15439314304643775,-3.9404278716301335,-3.360483870622323,-3.0613229906777524,0.10815444841576742
半导体,002371.SZ,688728.SH,575,4.127919781893602,0.4017026060038037,-2.8320795013515987,0.05383553165508532,-3.4417938762914972,-2.866588428280353,-2.5694586650317475,-2.834816601861555,0.15485787473366425,-3.9156217237067343,-3.3467954821595503,-3.0518471057072443,0.11837859288878322
